編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPSPMLOJNHKFFAB67CA,19,6.02,見其他登記事項,鋼骨鋼筋混凝土造,85年5月20日,十九層,
RPXOMLPKNHKFFAB28CA,19,27.49,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,十六層
RPXOMLPKNHKFFAB28CA,19,14.25,見其他登記事項,鋼筋混凝土造,85年6月27日,二十一層,
RPQNMLQJNHKFFAB47CA,33,98.81,住家用,鋼筋混凝土造,70年10月1日,五層,四層
RPWOMLPJNHKFFAB08CA,36,61.87,住家用,鋼筋混凝土造,68年5月17日,五層,四層
RPSNMLSJNHKFFAB87CA,22,20.39,住家用,鋼筋混凝土造,82年6月11日,七層,六層
RPSNMLSJNHKFFAB87CA,22,9.45,共有部份,鋼筋混凝土造,82年6月11日,七層,
RPWNMLNLNHKFFAB97CA,17,108.94,見其他登記事項,鋼筋混凝土造,86年11月11日,八層,一層 二層 騎樓
RPWNMLNLNHKFFAB97CA,17,13.34,共有部份,鋼筋混凝土造,86年11月11日,八層,
RPWNMLNLNHKFFAB97CA,17,26.72,見其他登記事項,鋼筋混凝土造,86年11月11日,八層,
RPPOMLOJNHKFFBB37CA,42,26.01,住家用,鋼筋混凝土加強磚造,61年12月1日,二層,一層 二層
RPPOMLOJNHKFFBB37CA,42,26.01,住家用,鋼筋混凝土加強磚造,61年12月1日,二層,一層 二層
RPRRMLKLNHKFFAB57CA,26,121.57,住家用,鋼筋混凝土造,77年11月4日,三層,一層 二層 三層
RPVNMLLLNHKFFAB67CA,2,56.41,見其他登記事項,鋼筋混凝土造,104年2月17日,十四層,
RPVNMLLLNHKFFAB67CA,2,83.80,見其他登記事項,鋼筋混凝土造,104年2月17日,十四層,一層 騎樓 見其他登記事項
RPRPMLOJNHKFFBB67CA,17,119.19,住家用,鋼筋混凝土造,87年8月25日,九層,一層
RPRPMLOJNHKFFBB67CA,17,39.62,共有部份,鋼筋混凝土造,87年8月25日,九層,
RPRPMLOJNHKFFBB67CA,17,13.99,共有部份,鋼筋混凝土造,87年8月25日,九層,
RPTOMLOJNHKFFBB77CA,,333.96,見其它登記事項,鋼筋混凝土造,103年11月7日,五層,一層 二層 三層 四層 五層 見其它登記事項
RPUOMLPJNHKFFBB97CA,7,87.86,住家用,鋼筋混凝土造,97年1月22日,十五層,二層
RPUOMLPJNHKFFBB97CA,7,18.20,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPUOMLPJNHKFFBB97CA,7,39.88,共有部份,鋼筋混凝土造,97年1月22日,十五層,
RPRPMLPJNHKFFBB77CA,2,62.93,住家用,鋼筋混凝土造,102年7月25日,二十二層,五層
RPRPMLPJNHKFFBB77CA,2,16.93,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPRPMLPJNHKFFBB77CA,2,40.71,見其它登記事項,鋼筋混凝土造,102年7月25日,二十二層,
RPPNMLMLNHKFFAB17CA,24,118.86,住家用,鋼筋混凝土造,80年8月8日,七層,二層
RPPNMLMLNHKFFAB17CA,24,40.56,共有部份,鋼筋混凝土造,80年8月8日,七層,
RPWNMLLLNHKFFAB77CA,2,58.21,見其他登記事項,鋼筋混凝土造,104年2月17日,十四層,
RPWNMLLLNHKFFAB77CA,2,89.11,見其他登記事項,鋼筋混凝土造,104年2月17日,十四層,一層 騎樓 見其他登記事項
RPQPMLPJNHKFFBB67CA,22,91.83,住家用,鋼筋混凝土造,82年8月7日,七層,四層
RPQPMLPJNHKFFBB67CA,22,38.11,共有部份,鋼筋混凝土造,82年8月7日,七層,
RPVNMLRJNHKFFBB18CA,1,82.04,住家用,鋼筋混凝土造,103年10月22日,十二層,十二層
RPVNMLRJNHKFFBB18CA,1,44.07,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPVNMLRJNHKFFBB18CA,1,19.79,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPWNMLRJNHKFFBB28CA,1,82.04,住家用,鋼筋混凝土造,103年10月22日,十二層,三層
RPWNMLRJNHKFFBB28CA,1,44.07,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPWNMLRJNHKFFBB28CA,1,19.79,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPUNMLRJNHKFFBB08CA,1,82.54,住家用,鋼筋混凝土造,103年10月22日,十二層,二層
RPUNMLRJNHKFFBB08CA,1,44.29,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPUNMLRJNHKFFBB08CA,1,16.43,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPXOMLRJNHKFFBB48CA,22,74.43,住家用,鋼筋混凝土造,82年9月4日,七層,四層
RPXOMLRJNHKFFBB48CA,22,13.32,共有部份,鋼筋混凝土造,82年9月4日,七層,
RPPSMLRJNHKFFBB08CA,16,109.67,住家用,鋼筋混凝土造,88年6月4日,十四層,三層
RPPSMLRJNHKFFBB08CA,16,47.48,共有部份,鋼筋混凝土造,88年6月4日,十四層,
RPPSMLRJNHKFFBB08CA,16,14.99,共有部份,鋼筋混凝土造,88年6月4日,十四層,
RPXNMLRJNHKFFBB38CA,1,82.04,住家用,鋼筋混凝土造,103年10月22日,十二層,二層
RPXNMLRJNHKFFBB38CA,1,44.18,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPXNMLRJNHKFFBB38CA,1,18.52,見其它登記事項,鋼筋混凝土造,103年10月22日,十二層,
RPPPMLRJNHKFFBB77CA,24,90.15,住家用,鋼筋混凝土造,79年12月28日,八層,六層
RPPPMLRJNHKFFBB77CA,24,13.65,共有部份,鋼筋混凝土造,79年12月28日,八層,
RPPPMLRJNHKFFBB77CA,24,18.43,見其它登記事項,鋼筋混凝土造,79年12月28日,八層,
RPSPMLSJNHKFFBB18CA,,109.37,住家用,鋼筋混凝土造,103年11月6日,十五層,五層
RPSPMLSJNHKFFBB18CA,,31.25,見其它登記事項,鋼筋混凝土造,103年11月6日,十五層,
RPSPMLSJNHKFFBB18CA,,48.29,見其它登記事項,鋼筋混凝土造,103年11月6日,十五層,
RPXPMLSJNHKFFBB68CA,33,92.34,住家用,鋼筋混凝土造,70年12月31日,五層,三層
RPUOMLSJNHKFFBB28CA,21,146.07,住商用,鋼筋混凝土造,82年12月14日,八層,一層 二層
RPUOMLSJNHKFFBB28CA,21,46.44,共有部份,鋼筋混凝土造,82年12月14日,八層,
RPSPMLMKNHKFFBB67CA,,150.24,住家用,鋼筋混凝土造,103年12月23日,十九層,十三層
RPSPMLMKNHKFFBB67CA,,15.27,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPSPMLMKNHKFFBB67CA,,27.80,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPSPMLMKNHKFFBB67CA,,75.05,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPUPMLMKNHKFFBB87CA,,147.44,住家用,鋼筋混凝土造,103年12月23日,十九層,三層
RPUPMLMKNHKFFBB87CA,,14.97,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPUPMLMKNHKFFBB87CA,,27.28,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPUPMLMKNHKFFBB87CA,,74.60,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPWNMLMKNHKFFBB87CA,,117.46,住家用,鋼筋混凝土造,103年12月23日,十九層,三層
RPWNMLMKNHKFFBB87CA,,11.92,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPWNMLMKNHKFFBB87CA,,21.74,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPWNMLMKNHKFFBB87CA,,43.00,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPVPMLPKNHKFFBB28CA,29,104.14,住家用,鋼筋混凝土造,75年4月29日,二層,一層 二層
RPUPMLPKNHKFFBB18CA,22,89.07,住家用,鋼筋混凝土造,81年11月13日,七層,四層
RPUPMLPKNHKFFBB18CA,22,16.63,共有部份,鋼筋混凝土造,81年11月13日,七層,
RPWOMLMKNHKFFBB97CA,,135.35,住家用,鋼筋混凝土造,103年12月23日,十九層,十四層
RPWOMLMKNHKFFBB97CA,,13.75,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPWOMLMKNHKFFBB97CA,,25.05,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPWOMLMKNHKFFBB97CA,,72.59,見其它登記事項,鋼筋混凝土造,103年12月23日,十九層,
RPVPMLMLNHKFFBB08CA,10,79.11,住家用,見其它登記事項,94年2月1日,十五層,三層
RPVPMLMLNHKFFBB08CA,10,70.54,共有部份,見其它登記事項,94年2月1日,十五層,
RPUUMLRLNHKFFBB98CA,16,.72,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPUUMLRLNHKFFBB98CA,16,21.25,住家用,鋼筋混凝土造,88年6月16日,二十層,十三層
RPUUMLRLNHKFFBB98CA,16,4.21,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPUUMLRLNHKFFBB98CA,16,6.46,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPPNMLMJNHKFFCB17CA,31,107.38,住商用,鋼筋混凝土造,73年10月5日,五層,一層 騎樓
RPQOMLOJNHKFFCB57CA,21,60.62,住家用,鋼筋混凝土造,83年8月11日,十一層,八層
RPQOMLOJNHKFFCB57CA,21,25.80,共有部分,鋼筋混凝土造,83年8月11日,十一層,
RPVUMLRLNHKFFBB09CA,16,20.96,住家用,鋼筋混凝土造,88年6月16日,二十層,十三層
RPTQMLMLNHKFFBB97CA,22,84.57,住家用,鋼筋混凝土造,81年12月1日,八層,四層
RPVUMLRLNHKFFBB09CA,16,4.21,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPTQMLMLNHKFFBB97CA,22,26.29,共有部份,鋼筋混凝土造,81年12月1日,八層,
RPVUMLRLNHKFFBB09CA,16,6.46,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPVUMLRLNHKFFBB09CA,16,.72,共有部份,鋼筋混凝土造,88年6月16日,二十層,
RPWOMLOJNHKFFCB18CA,33,58.65,住家用,鋼筋混凝土造,71年3月9日,五層,五層
RPWOMLOJNHKFFCB18CA,33,17.83,共有部分,鋼筋混凝土造,71年3月9日,五層,
RPXNMLSLNHKFFBB68CA,19,20.46,住家用,鋼筋混凝土造,85年7月15日,十四層,四層
RPXNMLSLNHKFFBB68CA,19,6.40,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPXNMLSLNHKFFBB68CA,19,4.99,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPXNMLSLNHKFFBB68CA,19,.00,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPXNMLSLNHKFFBB68CA,19,6.40,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPXNMLSLNHKFFBB68CA,19,20.46,住家用,鋼筋混凝土造,85年7月15日,十四層,四層
RPXNMLSLNHKFFBB68CA,19,.00,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPXNMLSLNHKFFBB68CA,19,4.99,共有部份,鋼筋混凝土造,85年7月15日,十四層,
RPTOMLNJNHKFFCB77CA,20,100.82,住家用,鋼筋混凝土造,84年3月28日,十六層,十五層
RPTOMLNJNHKFFCB77CA,20,22.03,共有部分,鋼筋混凝土造,84年3月28日,十六層,
RPTOMLNJNHKFFCB77CA,20,4.64,共有部分,鋼筋混凝土造,84年3月28日,十六層,
RPTOMLNJNHKFFCB77CA,20,26.04,共有部分,鋼筋混凝土造,84年3月28日,十六層,
RPOPMLOJNHKFFCB47CA,21,77.43,住家用,鋼筋混凝土造,83年1月27日,十二層,六層
RPOPMLOJNHKFFCB47CA,21,31.08,共有部分,鋼筋混凝土造,83年1月27日,十二層,
RPUNMLPJNHKFFCB97CA,,342.05,見其他登記事項,鋼筋混凝土造,103年11月12日,四層,一層 二層 三層 四層 見其他登記事項
RPXNMLPJNHKFFCB28CA,,44.93,住家用,鋼筋混凝土造,103年10月22日,十一層,七層
RPXNMLPJNHKFFCB28CA,,11.48,見其他登記事項,鋼筋混凝土造,103年10月22日,十一層,
RPXNMLPJNHKFFCB28CA,,38.47,見其他登記事項,鋼筋混凝土造,103年10月22日,十一層,
RPVOMLQJNHKFFCB28CA,20,51.78,住家用,鋼筋混凝土造,84年5月25日,十二層,十層
RPVOMLQJNHKFFCB28CA,20,26.37,共有部分,鋼筋混凝土造,84年5月25日,十二層,
RPVNMLPJNHKFFCB08CA,,44.93,住家用,鋼筋混凝土造,103年10月22日,十一層,七層
RPVNMLPJNHKFFCB08CA,,11.48,見其他登記事項,鋼筋混凝土造,103年10月22日,十一層,
RPVNMLPJNHKFFCB08CA,,38.47,見其他登記事項,鋼筋混凝土造,103年10月22日,十一層,
RPOOMLPJNHKFFCB47CA,,324.06,見其他登記事項,鋼筋混凝土造,103年11月12日,四層,一層 二層 三層 四層 見其他登記事項
RPSPMLRJNHKFFCB18CA,11,54.74,住家用,見其他登記事項,93年3月30日,十二層,八層
RPSPMLRJNHKFFCB18CA,11,27.40,見其他登記事項,見其他登記事項,93年3月30日,十二層,
RPSPMLRJNHKFFCB18CA,11,13.99,見其他登記事項,見其他登記事項,93年3月30日,十二層,
RPROMLRJNHKFFCB97CA,30,77.90,住家用,鋼筋混凝土造,73年12月31日,五層,五層
RPROMLRJNHKFFCB97CA,30,6.57,共有部分,鋼筋混凝土造,73年12月31日,五層,
RPPSMLRJNHKFFCB18CA,19,66.96,住家用,鋼筋混凝土造,84年10月30日,十三層,七層
RPPSMLRJNHKFFCB18CA,19,47.79,共有部分,鋼筋混凝土造,84年10月30日,十三層,
RPVRMLRJNHKFFCB68CA,10,64.71,住家用,見其他登記事項,93年12月6日,十四層,十層
RPVRMLRJNHKFFCB68CA,10,44.41,見其他登記事項,見其他登記事項,93年12月6日,十四層,
RPURMLRJNHKFFCB58CA,19,81.51,見其他登記事項,鋼筋混凝土造,85年6月15日,十二層,二層
RPURMLRJNHKFFCB58CA,19,48.84,共有部分,鋼筋混凝土造,85年6月15日,十二層,
RPQOMLSJNHKFFCB97CA,20,110.76,住家用,鋼筋混凝土造,83年12月27日,十四層,十一層
RPQOMLSJNHKFFCB97CA,20,32.46,共有部分,鋼筋混凝土造,83年12月27日,十四層,
RPWPMLSJNHKFFCB68CA,1,329.61,見其他登記事項,鋼筋混凝土造,102年10月14日,四層,一層 二層 三層 四層 地下一層 見其他登記事項
RPWQMLNKNHKFFCB38CA,24,1300.79,商業用,鋼筋混凝土造,80年2月6日,十六層,地下一層
RPWQMLNKNHKFFCB38CA,24,123.40,共有部分,鋼筋混凝土造,80年2月6日,十六層,
RPWQMLNKNHKFFCB38CA,24,34.54,見其他登記事項,鋼筋混凝土造,80年2月6日,十六層,
RPVPMLSKNHKFFCB68CA,9,247.00,見其他登記事項,鋼筋混凝土造,94年11月11日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPUQMLOKNHKFFCB28CA,17,28.88,住家用,鋼筋混凝土造,86年11月21日,十二層,四層
RPUQMLOKNHKFFCB28CA,17,7.26,共有部分,鋼筋混凝土造,86年11月21日,十二層,
RPUQMLOKNHKFFCB28CA,17,7.59,共有部分,鋼筋混凝土造,86年11月21日,十二層,
RPVNMLQKNHKFFCB28CA,20,69.51,住家用,鋼筋混凝土造,84年4月1日,十五層,七層
RPVNMLQKNHKFFCB28CA,20,21.12,共有部分,鋼筋混凝土造,84年4月1日,十五層,
RPRNMLQKNHKFFCB87CA,6,169.94,住家用,鋼筋混凝土造,98年3月24日,二十五層,六層
RPRNMLQKNHKFFCB87CA,6,119.99,見其他登記事項,鋼筋混凝土造,98年3月24日,二十五層,
RPTPMLLKNHKFFCB77CA,17,83.90,住家用,鋼筋混凝土造,87年7月3日,十一層,十一層
RPTPMLLKNHKFFCB77CA,17,36.55,共有部分,鋼筋混凝土造,87年7月3日,十一層,
RPTPMLLKNHKFFCB77CA,17,11.01,共有部分,鋼筋混凝土造,87年7月3日,十一層,
RPPRMLTKNHKFFCB38CA,21,94.05,住家用,鋼筋混凝土造,83年9月12日,十三層,六層
RPPRMLTKNHKFFCB38CA,21,36.17,住家用,鋼筋混凝土造,83年9月12日,十三層,
RPQOMLOKNHKFFCB67CA,21,154.22,住商用,鋼筋混凝土造,83年4月15日,七層,一層 二層 三層 騎樓
RPQOMLOKNHKFFCB67CA,21,53.06,共有部分,鋼筋混凝土造,83年4月15日,七層,
RPSSMLSKNHKFFCB68CA,22,.20,共有部分,鋼筋混凝土造,81年11月13日,十六層,
RPSSMLSKNHKFFCB68CA,22,10.00,見其他登記事項,鋼筋混凝土造,81年11月13日,十六層,
RPSSMLSKNHKFFCB68CA,22,21.71,共有部分,鋼筋混凝土造,81年11月13日,十六層,
RPSSMLSKNHKFFCB68CA,22,38.40,住家用,鋼筋混凝土造,81年11月13日,十六層,八層
RPPVMLTKNHKFFCB78CA,,115.90,住家用,鋼筋混凝土造,103年12月15日,十七層,十一層
RPPVMLTKNHKFFCB78CA,,91.15,見其他登記事項,鋼筋混凝土造,103年12月15日,十七層,
RPUQMLKLNHKFFCB97CA,7,56.78,住家用,鋼筋混凝土造,96年9月29日,十三層,十層
RPUQMLKLNHKFFCB97CA,7,13.83,見其他登記事項,鋼筋混凝土造,96年9月29日,十三層,
RPUQMLKLNHKFFCB97CA,7,7.40,見其他登記事項,鋼筋混凝土造,96年9月29日,十三層,
RPTUMLTKNHKFFCB09CA,,136.88,住家用,鋼筋混凝土造,103年12月15日,十七層,三層
RPTUMLTKNHKFFCB09CA,,101.46,見其他登記事項,鋼筋混凝土造,103年12月15日,十七層,
RPUPMLMLNHKFFCB08CA,29,151.70,住商用,鋼筋混凝土造,75年9月3日,八層,一層 二層 騎樓 地下層
RPUPMLMLNHKFFCB08CA,29,14.64,共有部分,鋼筋混凝土造,75年9月3日,八層,
RPTQMLKLNHKFFCB87CA,17,26.56,見其他登記事項,鋼筋混凝土造,86年11月21日,十二層,一層
RPTQMLKLNHKFFCB87CA,17,7.28,共有部分,鋼筋混凝土造,86年11月21日,十二層,
RPUNMLSLNHKFFCB48CA,,150.62,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,七層
RPUNMLSLNHKFFCB48CA,,85.10,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPUNMLSLNHKFFCB48CA,,40.54,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPTNMLSLNHKFFCB38CA,,150.62,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,四層
RPTNMLSLNHKFFCB38CA,,85.10,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPTNMLSLNHKFFCB38CA,,40.54,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPVNMLSLNHKFFCB58CA,,150.62,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,九層
RPVNMLSLNHKFFCB58CA,,85.10,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPVNMLSLNHKFFCB58CA,,40.54,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPXNMLSLNHKFFCB78CA,,150.62,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,九層
RPXNMLSLNHKFFCB78CA,,85.10,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPXNMLSLNHKFFCB78CA,,40.54,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPRNMLQLNHKFFCB97CA,4,113.05,見其他登記事項,鋼骨鋼筋混凝土造,100年1月10日,二十八層,
RPRNMLQLNHKFFCB97CA,4,188.53,住家用,鋼骨鋼筋混凝土造,100年1月10日,二十八層,十六層
RPRNMLQLNHKFFCB97CA,4,.36,見其他登記事項,鋼骨鋼筋混凝土造,100年1月10日,二十八層,
RPOOMLSLNHKFFCB97CA,,150.62,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,八層
RPOOMLSLNHKFFCB97CA,,85.10,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPOOMLSLNHKFFCB97CA,,40.54,見其他登記事項,鋼筋混凝土造,104年1月22日,十八層,
RPSNMLOJNHKFFAL48CA,,272.34,見其他登記事項,鋼筋混凝土造,103年10月17日,004,一層 二層 三層 四層 見其他登記事項
RPROMLPLNHKFFAL78CA,,246.78,住家用,鋼筋混凝土造,104年1月7日,004,
RPQNMLSJOHKFFCB97CA,20,98.14,住家用,鋼筋混凝土造,84年1月25日,十層,三層
RPQNMLSJOHKFFCB97CA,20,19.04,共有部分,鋼筋混凝土造,84年1月25日,十層,
RPTNMLOJNHKFFAL58CA,13,94.22,住家用,鋼骨鋼筋混凝土造,90年10月17日,014,三層
RPTNMLOJNHKFFAL58CA,13,20.95,共用部份,鋼骨鋼筋混凝土造,90年10月17日,014,
RPTNMLOJNHKFFAL58CA,13,10.90,共用部份,鋼骨鋼筋混凝土造,90年10月17日,014,
RPUNMLMLNHKFFAL68CA,1,149.55,見其他登記事項,鋼筋混凝土造,102年12月20日,003,一層 二層 三層 見其他登記事項
RPTNMLOKNHKFFAL68CA,13,37.75,住家用,鋼筋混凝土造,90年10月18日,014,十一層
RPTNMLOKNHKFFAL68CA,13,13.50,共用部份,鋼筋混凝土造,90年10月18日,014,
RPOQMLTLNHKFFCL66CA,1,195.74,見其他登記事項,鋼筋混凝土造,102年10月24日,004,
RPVPMLRLNHKFFCL07CA,,79.46,見其他登記事項,鋼筋混凝土造,104年1月12日,007,三層
RPVPMLRLNHKFFCL07CA,,68.18,見其他登記事項,鋼筋混凝土造,104年1月12日,007,
RPQNMLRJNHKFFEL98CA,35,146.90,住商用,加強磚造,69年6月24日,002,一層 二層 騎樓
RPPOMLKLNHKFFCL28CA,,64.95,見其他登記事項,鋼筋混凝土造,104年1月12日,007,三層
RPPOMLKLNHKFFCL28CA,,62.05,見其他登記事項,鋼筋混凝土造,104年1月12日,007,
RPXPMLRLNHKFFCL27CA,,79.46,見其他登記事項,鋼筋混凝土造,104年1月12日,007,四層
RPXPMLRLNHKFFCL27CA,,102.78,見其他登記事項,鋼筋混凝土造,104年1月12日,007,
RPPQMLRLNHKFFCL56CA,,64.95,見其他登記事項,鋼筋混凝土造,104年1月12日,007,三層
RPPQMLRLNHKFFCL56CA,,62.05,見其他登記事項,鋼筋混凝土造,104年1月12日,007,
RPPNMLMLNHKFFCL38CA,36,141.91,見其他登記事項,加強磚造,68年5月8日,002,一層 二層 屋頂突出物
RPVNMLLJNHKFFFL98CA,22,91.06,住家用,鋼筋混凝土造,81年12月10日,005,三層
RPVNMLLJNHKFFFL98CA,22,11.90,共用部份,鋼筋混凝土造,81年12月10日,005,
RPRNMLSJNHKFFEL56CA,34,95.90,住家用,加強磚造,69年12月25日,002,一層 二層
RPTOMLRLNHKFFFL07CA,,188.92,見其他登記事項,鋼筋混凝土造,103年12月11日,003,見其他登記事項 一層 二層 三層
RPTOMLRLNHKFFFL07CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPVOMLRLNHKFFFL27CA,,160.85,見其他登記事項,鋼筋混凝土造,103年12月11日,003,一層 二層 三層 見其他登記事項
RPVOMLRLNHKFFFL27CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPROMLRLNHKFFFL86CA,,232.55,見其他登記事項,鋼筋混凝土造,103年12月11日,004,二層 三層 四層 一層 見其他登記事項
RPROMLRLNHKFFFL86CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPWNMLPLNHKFFFL07CA,24,29.46,見其他登記事項,鋼筋混凝土造,80年4月10日,007,
RPWNMLPLNHKFFFL07CA,24,93.51,住家用,鋼筋混凝土造,80年4月10日,007,三層 夾層
RPWNMLPLNHKFFFL07CA,24,18.72,共用部份,鋼筋混凝土造,80年4月10日,007,
RPXOMLRLNHKFFFL47CA,,160.85,見其他登記事項,鋼筋混凝土造,103年12月11日,003,一層 二層 三層 見其他登記事項
RPXOMLRLNHKFFFL47CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPPPMLRLNHKFFFL76CA,,220.15,見其他登記事項,鋼筋混凝土造,103年12月11日,004,一層 二層 三層 四層 見其他登記事項
RPPPMLRLNHKFFFL76CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPOPMLPJNHKFFGL98CA,36,66.65,住家用,鋼筋混凝土造,68年8月2日,004,三層
RPOPMLPJNHKFFGL98CA,36,7.09,共有部分,鋼筋混凝土造,68年8月2日,004,
RPPNMLNJNHKFFGL68CA,24,12.49,共有部分,鋼筋混凝土造,79年11月2日,010,
RPPNMLNJNHKFFGL68CA,24,11.57,見其他登記事項,鋼筋混凝土造,79年11月2日,010,
RPPNMLNJNHKFFGL68CA,24,91.13,見其他登記事項,鋼筋混凝土造,79年11月2日,010,四層
RPOOMLSJNHKFFGL56CA,38,100.79,住家用,加強磚造,66年3月20日,002,一層 二層
RPQPMLPJNHKFFGL56CA,24,167.21,見其他登記事項,鋼筋混凝土造,80年1月10日,003,一層 二層 三層 屋頂突出物 騎樓
RPSNMLTLNHKFFFL07CA,,325.85,見其他登記事項,鋼筋混凝土造,103年12月11日,004,一層 二層 三層 見其他登記事項 四層
RPSNMLTLNHKFFFL07CA,,.52,見其他登記事項,鋼筋混凝土造,103年12月11日,001,
RPTNMLLKNHKFFGL98CA,21,161.37,見其他登記事項,鋼筋混凝土造,82年12月16日,003,一層 二層 三層 屋頂突出物
