編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLPKQHNFFAV47CA,14,203.72,住家用,鋼筋混凝土造,93年8月17日,三層,一層 二層 三層
RPOPMLKLQHNFFAV07CA,,73.32,見其他登記事項,見其他登記事項,107年3月23日,九層,八層
RPOPMLKLQHNFFAV07CA,,61.92,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPQNMLRKQHNFFAV67CA,27,183.71,住家用,鋼筋混凝土造,80年7月1日,四層,一層 二層 三層 四層
RPUNMLPKQHNFFAV87CA,24,133.44,住家用,鋼筋混凝土造,83年7月18日,三層,一層 二層 三層
RPTNMLPKQHNFFAV77CA,,61.04,見其他登記事項,見其他登記事項,107年3月23日,九層,五層
RPTNMLPKQHNFFAV77CA,,26.11,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPRNMLSKQHNFFAV87CA,,114.65,見其他登記事項,見其他登記事項,107年3月23日,九層,八層
RPRNMLSKQHNFFAV87CA,,79.57,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPTNMLRLQHNFFAV08CA,41,94.92,住家用,加強磚造,66年10月27日,二層,一層 二層
RPRNMLPKQHNFFAV57CA,25,178.90,住家用,鋼筋混凝土造,82年10月30日,七層,四層
RPRNMLPKQHNFFAV57CA,25,40.64,住家用,鋼筋混凝土造,82年10月30日,七層,
RPRNMLPKQHNFFAV57CA,25,29.38,住家用,鋼筋混凝土造,82年10月30日,七層,
RPRNMLLLQHNFFAV27CA,21,165.55,住家用,鋼筋混凝土造,86年2月4日,三層,一層 二層 三層
RPPNMLRLQHNFFCV87CA,35,118.65,住家用,加強磚造,73年1月18日,二層,一層 二層
RPRNMLQKQHNFFAV67CA,18,179.62,見其他登記事項,鋼筋混凝土造,89年10月25日,三層,一層 二層 三層
RPPNMLLLQHNFFDV37CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,四層
RPPNMLLLQHNFFDV37CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPTNMLQKQHNFFAV87CA,21,160.99,住家用,鋼筋混凝土造,86年2月1日,三層,一層 二層 三層
RPQNMLLLQHNFFDV47CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,四層
RPQNMLLLQHNFFDV47CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPPOMLNLQHNFFAV37CA,,57.30,住家用,木造,,一層,一層 騎樓
RPOOMLNLQHNFFAV27CA,,61.04,見其他登記事項,見其他登記事項,107年3月23日,九層,四層
RPOOMLNLQHNFFAV27CA,,26.11,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPQNMLPJRHNFFAV47CA,24,133.44,住家用,鋼筋混凝土造,83年7月18日,三層,一層 二層 三層
RPPNMLTKQHNFFAV77CA,22,66.56,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,四層
RPPNMLTKQHNFFAV77CA,22,13.81,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPPNMLTKQHNFFAV77CA,22,8.20,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPWNMLOJRHNFFAV97CA,,119.31,見其他登記事項,見其他登記事項,107年3月23日,九層,九層
RPWNMLOJRHNFFAV97CA,,124.58,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPQNMLTKQHNFFAV87CA,22,56.46,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,三層
RPQNMLTKQHNFFAV87CA,22,11.22,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLTKQHNFFAV87CA,22,6.84,見其他登記事項,鋼筋混凝土造,85年6月28日,九層,
RPQNMLKLQHNFFAV07CA,,81.57,住家用,見其他登記事項,,一層,一層 騎樓
RPRNMLMLQHNFFAV37CA,42,47.60,住家用,見其他登記事項,65年3月1日,一層,一層
RPQNMLMLQHNFFAV27CA,23,83.72,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,三層
RPQNMLMLQHNFFAV27CA,,2.21,見其他登記事項,鋼筋混凝土造,,十層,
RPQNMLMLQHNFFAV27CA,23,2.35,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPQNMLMLQHNFFAV27CA,23,9.76,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPQNMLMLQHNFFAV27CA,23,11.98,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPQNMLSKQHNFFAV77CA,,51.84,見其他登記事項,見其他登記事項,107年3月23日,九層,六層
RPQNMLSKQHNFFAV77CA,,22.38,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPPNMLMLQHNFFAV17CA,5,296.94,住家用,見其他登記事項,103年1月20日,四層,一層 二層 三層 四層
RPQOMLMLQHNFFAV37CA,,230.38,見其他登記事項,見其他登記事項,107年3月22日,三層,一層 二層 三層 見其他登記事項
RPROMLMLQHNFFAV47CA,,237.32,見其他登記事項,見其他登記事項,107年3月23日,三層,一層 二層 三層 見其他登記事項
RPTNMLLLQHNFFAV47CA,,72.26,見其他登記事項,見其他登記事項,107年3月23日,九層,四層
RPTNMLLLQHNFFAV47CA,,31.08,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPPNMLOLQHNFFBV57DA,35,92.98,住家用,加強磚造,72年6月29日,二層,一層 二層 騎樓
RPUNMLNLQHNFFAV77CA,,223.23,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPWNMLNLQHNFFAV97CA,,55.68,見其他登記事項,見其他登記事項,107年3月23日,九層,五層
RPWNMLNLQHNFFAV97CA,,23.87,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPTNMLNLQHNFFAV67CA,,220.07,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPSNMLPJRHNFFAV67CA,22,89.74,住家用,鋼筋混凝土造,85年6月28日,七層,五層
RPSNMLPJRHNFFAV67CA,22,3.93,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPSNMLPJRHNFFAV67CA,22,16.01,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPSNMLPJRHNFFAV67CA,22,3.85,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPSNMLPJRHNFFAV67CA,22,6.84,見其他登記事項,鋼筋混凝土造,85年6月28日,七層,
RPQNMLRLQHNFFAV77CA,,104.32,見其他登記事項,見其他登記事項,107年3月23日,九層,九層
RPQNMLRLQHNFFAV77CA,,75.10,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPWNMLMKRHNFFAV87CA,3,291.26,見其他登記事項,見其他登記事項,104年2月10日,三層,見其他登記事項
RPQNMLSLQHNFFAV87CA,23,160.08,住家用,見其他登記事項,85年1月8日,三層,一層 二層 三層
RPQNMLMKRHNFFBV37CA,25,102.18,住家用,加強磚造,82年8月4日,二層,一層 二層
RPSNMLKMQHNFFAV37CA,41,124.04,住家用,見其他登記事項,66年9月13日,二層,一層 二層 騎樓
RPRNMLPJRHNFFAV57CA,,106.71,商業用,木造,,二層,一層 二層
RPQNMLOLQHNFFAV47CA,41,95.34,住家用,見其他登記事項,66年6月23日,二層,一層 二層 騎樓
RPQNMLNLQHNFFAV37CA,39,113.14,住家用,加強磚造,68年5月29日,二層,一層 二層 騎樓
RPPNMLOLQHNFFAV37CA,25,128.45,住家用,鋼筋混凝土造,82年6月4日,三層,一層 二層 三層
RPRNMLOLQHNFFAV57CA,26,192.06,住家用,鋼筋混凝土造,81年12月9日,三層,一層 二層 三層
RPXOMLMLQHNFFAV08CA,2,251.65,見其他登記事項,見其他登記事項,106年1月19日,三層,一層 二層 三層 見其他登記事項
RPPNMLNJIINFFAV98CA,45,46.19,住家用,見其他登記事項,62年6月6日,一層,一層
RPRNMLKMQHNFFAV27CA,3,259.99,見其他登記事項,見其他登記事項,104年1月5日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLPJRHNFFAV08CA,41,97.79,住家用,加強磚造,66年9月24日,二層,一層 二層 騎樓
RPRNMLOJRHNFFAV47CA,23,109.58,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,五層
RPRNMLOJRHNFFAV47CA,23,19.35,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLOJRHNFFAV47CA,23,14.08,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLTLQHNFFAV97CA,,56.94,見其他登記事項,見其他登記事項,107年3月23日,九層,二層
RPQNMLTLQHNFFAV97CA,,24.37,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPRNMLNJRHNFFAV37CA,3,183.53,住家用,見其他登記事項,104年10月14日,三層,一層 二層 三層
RPQNMLRJRHNFFAV67CA,32,121.27,住家用,加強磚造,75年11月8日,二層,一層 二層
RPTNMLLMQHNFFAV67DA,41,40.03,住家用,見其他登記事項,65年10月2日,二層,一層 二層
RPQNMLLMQHNFFAV27CA,,220.07,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPPNMLLMQHNFFAV17CA,1,99.83,住家用,見其他登記事項,107年1月8日,一層,一層
RPSNMLQJRHNFFAV77CA,23,213.08,見其他登記事項,鋼筋混凝土造,84年5月16日,四層,一層 二層 三層 四層 騎樓
RPSNMLOJRHNFFAV57CA,24,79.66,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,三層
RPSNMLOJRHNFFAV57CA,,2.14,見其他登記事項,鋼筋混凝土造,,十層,
RPSNMLOJRHNFFAV57CA,24,9.44,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPSNMLOJRHNFFAV57CA,24,2.26,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPSNMLOJRHNFFAV57CA,24,11.52,見其他登記事項,鋼筋混凝土造,84年1月25日,十層,
RPUNMLKMQHNFFAV57CA,39,113.14,住家用,加強磚造,68年5月29日,二層,一層 二層 騎樓
RPTNMLPJRHNFFAV77CA,23,29.44,見其他登記事項,鋼筋混凝土造,84年2月21日,五層,一層
RPTNMLPJRHNFFAV77CA,23,7.61,見其他登記事項,鋼筋混凝土造,84年2月21日,五層,
RPTNMLPJRHNFFAV77CA,23,7.38,見其他登記事項,鋼筋混凝土造,84年2月21日,五層,
RPTNMLPJRHNFFAV77CA,23,1.71,共有部分,鋼筋混凝土造,84年2月21日,五層,
RPSNMLLMQHNFFAV47CA,,236.64,見其他登記事項,見其他登記事項,107年5月7日,三層,一層 二層 三層 見其他登記事項
RPPNMLLJRHNFFAV96CA,,51.84,見其他登記事項,見其他登記事項,107年3月23日,九層,四層
RPPNMLLJRHNFFAV96CA,,22.38,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPPNMLOJRHNFFAV27CA,,550.98,見其他登記事項,鋼筋混凝土造,107年4月2日,四層,一層 二層 三層 四層 見其他登記事項
RPQNMLOJRHNFFAV37CA,,38.67,住家用,見其他登記事項,,一層,一層 騎樓
RPRNMLLMQHNFFAV37CA,,219.99,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPUNMLOJRHNFFAV77CA,,223.02,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPQNMLOJRHNFFDV67CA,24,31.50,見其他登記事項,鋼筋混凝土造,84年1月10日,八層,八層
RPQNMLOJRHNFFDV67CA,24,7.92,見其他登記事項,鋼筋混凝土造,84年1月10日,八層,
RPQNMLOJRHNFFDV67CA,24,3.41,見其他登記事項,鋼筋混凝土造,84年1月10日,八層,
RPXNMLOJRHNFFAV08CA,,60.37,見其他登記事項,見其他登記事項,107年3月23日,九層,二層
RPXNMLOJRHNFFAV08CA,,25.86,見其他登記事項,見其他登記事項,107年3月23日,九層,
RPRNMLPLJHOFFAV07CA,23,109.58,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,四層
RPRNMLPLJHOFFAV07CA,23,19.35,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLPLJHOFFAV07CA,23,14.08,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPOOMLOJRHNFFAV27CA,23,109.58,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,七層
RPOOMLOJRHNFFAV27CA,23,19.35,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPOOMLOJRHNFFAV27CA,23,14.08,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLQJRHNFFAV67CA,14,249.31,見其他登記事項,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層
RPRNMLQJRHNFFAV67CA,14,21.69,見其他登記事項,鋼筋混凝土造,93年11月16日,,
RPVNMLOJRHNFFAV87CA,,110.00,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPVNMLOJRHNFFAV87CA,,110.00,住家用,見其他登記事項,107年6月21日,三層,一層 二層 三層
RPPOMLQJRHNFFAV57CA,23,78.10,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,三層
RPPOMLQJRHNFFAV57CA,23,9.16,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,
RPPOMLQJRHNFFAV57CA,23,10.93,見其他登記事項,鋼筋混凝土造,84年6月1日,五層,
RPWNMLQJRHNFFAV18CA,23,134.32,住家用,鋼筋混凝土造,84年10月26日,三層,一層 二層 三層
RPXNMLQJRHNFFAV28CA,21,178.18,住家用,鋼筋混凝土造,86年7月16日,三層,一層 二層 三層
RPUNMLPJRHNFFAV97DA,45,88.03,住家用,見其他登記事項,62年9月10日,一層,一層 騎樓
RPUNMLQJRHNFFAV97CA,29,49.50,見其他登記事項,加強磚造,78年9月26日,一層,一層
RPPNMLPJRHNFFDV67CA,10,134.64,見其他登記事項,見其他登記事項,97年5月22日,三層,一層 二層 三層
RPRNMLMKRHNFFAV37CA,46,99.53,住家用,見其他登記事項,61年7月1日,一層,一層 騎樓
RPPNMLKKRHNFFAV96CA,1,205.91,見其他登記事項,見其他登記事項,106年7月11日,三層,一層 二層 三層 見其他登記事項
RPVNMLQJRHNFFAV18DA,24,99.13,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,十二層
RPVNMLQJRHNFFAV18DA,24,12.52,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,1.27,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.85,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.16,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.59,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.64,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.16,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.32,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.38,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPVNMLQJRHNFFAV18DA,24,.33,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPSNMLLKRHNFFAV37CA,1,168.62,住家用,見其他登記事項,106年12月21日,三層,一層 二層 三層
RPPNMLRJRHNFFAV57CA,33,119.97,住家用,加強磚造,74年5月8日,二層,一層 二層 騎樓
RPRNMLRJRHNFFAV77CA,24,74.68,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,八層
RPRNMLRJRHNFFAV77CA,24,4.45,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLRJRHNFFAV77CA,24,11.95,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPRNMLRJRHNFFAV77CA,24,9.05,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPSNMLRJRHNFFAV87CA,24,58.04,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,四層
RPSNMLOKRHNFFAV67CA,,230.56,見其他登記事項,見其他登記事項,107年3月22日,三層,一層 二層 三層 見其他登記事項
RPSNMLRJRHNFFAV87CA,24,20.51,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,
RPPNMLRJRHNFFCV77CA,7,172.32,見其他登記事項,鋼筋混凝土造,101年1月16日,一層,一層
RPVNMLKLRHNFFAV67CA,18,259.79,住家用,鋼筋混凝土造,89年9月20日,四層,一層 二層 三層 四層
RPPNMLSJRHNFFAV67CA,41,35.76,住家用,見其他登記事項,66年5月1日,二層,一層 二層
RPQNMLLKRHNFFAV17CA,24,109.58,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,四層
RPQNMLLKRHNFFAV17CA,24,19.35,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLLKRHNFFAV17CA,24,14.08,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPQNMLMKRHNFFAV27CA,44,92.04,住家用,見其他登記事項,64年1月27日,二層,一層 二層 騎樓
RPRNMLLKRHNFFAV27CA,24,127.42,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,四層
RPRNMLLKRHNFFAV27CA,24,11.13,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,1.13,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.30,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.27,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.34,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.75,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.37,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.27,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.28,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
RPRNMLLKRHNFFAV27CA,24,.14,見其他登記事項,鋼筋混凝土造,83年5月16日,十三層,
